order_id,arrival_time,month,weekday,hour,order_type,sla_minutes,num_items,product_class,scenario
13385,2026-01-26 13:00:16,1,monday,13,urgent,240,2,B,base
13386,2026-01-26 13:02:59,1,monday,13,normal,1440,1,B,base
13387,2026-01-26 13:04:09,1,monday,13,normal,1440,2,A,base
13388,2026-01-26 13:05:57,1,monday,13,normal,1440,7,A,base
13389,2026-01-26 13:07:07,1,monday,13,normal,1440,6,A,base
13390,2026-01-26 13:08:43,1,monday,13,normal,1440,5,A,base
13391,2026-01-26 13:09:01,1,monday,13,normal,1440,4,A,base
13392,2026-01-26 13:11:36,1,monday,13,normal,1440,4,A,base
13393,2026-01-26 13:13:05,1,monday,13,urgent,240,1,A,base
13394,2026-01-26 13:17:15,1,monday,13,urgent,240,11,A,base
13395,2026-01-26 13:17:17,1,monday,13,normal,1440,6,A,base
13396,2026-01-26 13:17:19,1,monday,13,normal,1440,1,A,base
13397,2026-01-26 13:18:47,1,monday,13,normal,1440,4,B,base
13398,2026-01-26 13:18:58,1,monday,13,normal,1440,4,C,base
13399,2026-01-26 13:19:49,1,monday,13,urgent,240,3,A,base
13400,2026-01-26 13:20:06,1,monday,13,normal,1440,1,A,base
13401,2026-01-26 13:22:35,1,monday,13,normal,1440,7,B,base
13402,2026-01-26 13:31:42,1,monday,13,normal,1440,10,C,base
13403,2026-01-26 13:31:59,1,monday,13,normal,1440,3,A,base
13404,2026-01-26 13:33:54,1,monday,13,normal,1440,2,A,base
13405,2026-01-26 13:34:55,1,monday,13,normal,1440,2,A,base
13406,2026-01-26 13:36:21,1,monday,13,urgent,240,6,A,base
13407,2026-01-26 13:36:36,1,monday,13,normal,1440,2,C,base
13408,2026-01-26 13:37:16,1,monday,13,normal,1440,2,A,base
13409,2026-01-26 13:37:33,1,monday,13,normal,1440,2,B,base
13410,2026-01-26 13:37:43,1,monday,13,normal,1440,7,A,base
13411,2026-01-26 13:37:46,1,monday,13,normal,1440,1,C,base
13412,2026-01-26 13:38:25,1,monday,13,normal,1440,5,A,base
13413,2026-01-26 13:38:34,1,monday,13,normal,1440,2,B,base
13414,2026-01-26 13:38:34,1,monday,13,urgent,240,6,B,base
13415,2026-01-26 13:39:31,1,monday,13,normal,1440,2,A,base
13416,2026-01-26 13:40:12,1,monday,13,normal,1440,3,B,base
13417,2026-01-26 13:48:52,1,monday,13,urgent,240,1,C,base
13418,2026-01-26 13:52:47,1,monday,13,normal,1440,3,A,base
13419,2026-01-26 13:53:02,1,monday,13,urgent,240,6,A,base
13420,2026-01-26 13:56:30,1,monday,13,normal,1440,6,A,base
13421,2026-01-26 13:57:03,1,monday,13,urgent,240,4,B,base
13422,2026-01-26 13:57:12,1,monday,13,normal,1440,5,A,base
13423,2026-01-26 13:58:05,1,monday,13,urgent,240,1,A,base
13424,2026-01-26 13:59:55,1,monday,13,normal,1440,6,B,base
13425,2026-01-26 14:01:14,1,monday,14,normal,1440,2,A,base
13426,2026-01-26 14:01:39,1,monday,14,normal,1440,3,A,base
13427,2026-01-26 14:01:43,1,monday,14,urgent,240,2,B,base
13428,2026-01-26 14:01:51,1,monday,14,normal,1440,6,A,base
13429,2026-01-26 14:03:56,1,monday,14,normal,1440,4,C,base
13430,2026-01-26 14:04:38,1,monday,14,normal,1440,5,A,base
13431,2026-01-26 14:04:55,1,monday,14,normal,1440,3,B,base
13432,2026-01-26 14:05:18,1,monday,14,normal,1440,3,B,base
13433,2026-01-26 14:08:18,1,monday,14,normal,1440,3,A,base
13434,2026-01-26 14:08:59,1,monday,14,normal,1440,5,A,base
13435,2026-01-26 14:12:17,1,monday,14,normal,1440,4,A,base
13436,2026-01-26 14:16:07,1,monday,14,normal,1440,4,B,base
13437,2026-01-26 14:17:35,1,monday,14,urgent,240,1,A,base
13438,2026-01-26 14:18:51,1,monday,14,normal,1440,4,A,base
13439,2026-01-26 14:25:04,1,monday,14,urgent,240,1,A,base
13440,2026-01-26 14:25:10,1,monday,14,normal,1440,2,A,base
13441,2026-01-26 14:25:47,1,monday,14,normal,1440,5,A,base
13442,2026-01-26 14:26:06,1,monday,14,normal,1440,2,A,base
13443,2026-01-26 14:30:46,1,monday,14,normal,1440,1,A,base
13444,2026-01-26 14:31:19,1,monday,14,normal,1440,3,B,base
13445,2026-01-26 14:31:19,1,monday,14,normal,1440,3,B,base
13446,2026-01-26 14:32:29,1,monday,14,normal,1440,6,A,base
13447,2026-01-26 14:36:08,1,monday,14,normal,1440,6,C,base
13448,2026-01-26 14:39:08,1,monday,14,normal,1440,1,B,base
13449,2026-01-26 14:39:16,1,monday,14,normal,1440,3,A,base
13450,2026-01-26 14:40:22,1,monday,14,normal,1440,3,C,base
13451,2026-01-26 14:41:13,1,monday,14,normal,1440,3,A,base
13452,2026-01-26 14:41:19,1,monday,14,normal,1440,3,A,base
13453,2026-01-26 14:41:28,1,monday,14,normal,1440,6,A,base
13454,2026-01-26 14:43:27,1,monday,14,normal,1440,2,B,base
13455,2026-01-26 14:44:19,1,monday,14,normal,1440,4,B,base
13456,2026-01-26 14:44:38,1,monday,14,normal,1440,2,A,base
13457,2026-01-26 14:46:27,1,monday,14,normal,1440,2,A,base
13458,2026-01-26 14:47:13,1,monday,14,normal,1440,8,A,base
13459,2026-01-26 14:48:08,1,monday,14,urgent,240,3,A,base
13460,2026-01-26 14:48:58,1,monday,14,normal,1440,4,A,base
13461,2026-01-26 14:50:37,1,monday,14,normal,1440,2,B,base
13462,2026-01-26 14:55:19,1,monday,14,normal,1440,3,B,base
13463,2026-01-26 14:57:27,1,monday,14,normal,1440,3,C,base
13464,2026-01-26 14:59:26,1,monday,14,normal,1440,1,A,base
13465,2026-01-26 14:59:40,1,monday,14,normal,1440,9,A,base
13466,2026-01-26 15:00:26,1,monday,15,normal,1440,4,A,base
13467,2026-01-26 15:02:19,1,monday,15,normal,1440,3,C,base
13468,2026-01-26 15:02:27,1,monday,15,normal,1440,6,B,base
13469,2026-01-26 15:03:09,1,monday,15,normal,1440,2,C,base
13470,2026-01-26 15:04:35,1,monday,15,urgent,240,2,B,base
13471,2026-01-26 15:06:56,1,monday,15,normal,1440,1,A,base
13472,2026-01-26 15:08:28,1,monday,15,normal,1440,1,C,base
13473,2026-01-26 15:08:44,1,monday,15,normal,1440,3,B,base
13474,2026-01-26 15:09:06,1,monday,15,normal,1440,5,A,base
13475,2026-01-26 15:10:39,1,monday,15,normal,1440,11,A,base
13476,2026-01-26 15:11:13,1,monday,15,normal,1440,7,A,base
13477,2026-01-26 15:11:19,1,monday,15,normal,1440,1,A,base
13478,2026-01-26 15:11:49,1,monday,15,normal,1440,7,A,base
13479,2026-01-26 15:12:32,1,monday,15,normal,1440,3,A,base
13480,2026-01-26 15:13:53,1,monday,15,urgent,240,7,A,base
13481,2026-01-26 15:14:32,1,monday,15,urgent,240,1,A,base
13482,2026-01-26 15:15:56,1,monday,15,normal,1440,6,B,base
13483,2026-01-26 15:15:59,1,monday,15,normal,1440,2,A,base
13484,2026-01-26 15:16:52,1,monday,15,normal,1440,3,C,base
13485,2026-01-26 15:17:06,1,monday,15,normal,1440,8,A,base
13486,2026-01-26 15:19:15,1,monday,15,normal,1440,4,A,base
13487,2026-01-26 15:19:36,1,monday,15,normal,1440,6,A,base
13488,2026-01-26 15:19:38,1,monday,15,normal,1440,4,B,base
13489,2026-01-26 15:20:04,1,monday,15,normal,1440,5,C,base
13490,2026-01-26 15:20:50,1,monday,15,normal,1440,5,A,base
13491,2026-01-26 15:21:13,1,monday,15,normal,1440,4,A,base
13492,2026-01-26 15:21:20,1,monday,15,normal,1440,4,B,base
13493,2026-01-26 15:22:59,1,monday,15,normal,1440,4,B,base
13494,2026-01-26 15:24:38,1,monday,15,normal,1440,6,B,base
13495,2026-01-26 15:25:20,1,monday,15,normal,1440,3,A,base
13496,2026-01-26 15:26:41,1,monday,15,urgent,240,2,C,base
13497,2026-01-26 15:26:52,1,monday,15,normal,1440,1,A,base
13498,2026-01-26 15:28:11,1,monday,15,normal,1440,4,A,base
13499,2026-01-26 15:30:21,1,monday,15,normal,1440,2,C,base
13500,2026-01-26 15:31:30,1,monday,15,urgent,240,4,B,base
13501,2026-01-26 15:31:38,1,monday,15,normal,1440,2,C,base
13502,2026-01-26 15:31:39,1,monday,15,normal,1440,1,B,base
13503,2026-01-26 15:32:32,1,monday,15,normal,1440,6,C,base
13504,2026-01-26 15:33:08,1,monday,15,normal,1440,4,A,base
13505,2026-01-26 15:33:13,1,monday,15,normal,1440,2,A,base
13506,2026-01-26 15:35:06,1,monday,15,normal,1440,4,A,base
13507,2026-01-26 15:36:47,1,monday,15,normal,1440,8,B,base
13508,2026-01-26 15:36:49,1,monday,15,normal,1440,17,B,base
13509,2026-01-26 15:36:51,1,monday,15,normal,1440,2,B,base
13510,2026-01-26 15:36:54,1,monday,15,normal,1440,17,A,base
13511,2026-01-26 15:37:08,1,monday,15,normal,1440,3,B,base
13512,2026-01-26 15:38:23,1,monday,15,normal,1440,3,A,base
13513,2026-01-26 15:38:51,1,monday,15,normal,1440,4,C,base
13514,2026-01-26 15:38:56,1,monday,15,normal,1440,3,A,base
13515,2026-01-26 15:39:33,1,monday,15,normal,1440,1,A,base
13516,2026-01-26 15:40:38,1,monday,15,normal,1440,3,A,base
13517,2026-01-26 15:42:15,1,monday,15,urgent,240,6,A,base
13518,2026-01-26 15:42:27,1,monday,15,normal,1440,7,B,base
13519,2026-01-26 15:43:39,1,monday,15,normal,1440,1,A,base
13520,2026-01-26 15:44:20,1,monday,15,normal,1440,2,A,base
13521,2026-01-26 15:44:28,1,monday,15,normal,1440,2,A,base
13522,2026-01-26 15:44:35,1,monday,15,normal,1440,2,B,base
13523,2026-01-26 15:44:40,1,monday,15,normal,1440,5,A,base
13524,2026-01-26 15:44:43,1,monday,15,normal,1440,2,A,base
13525,2026-01-26 15:45:06,1,monday,15,normal,1440,2,B,base
13526,2026-01-26 15:46:09,1,monday,15,urgent,240,6,A,base
13527,2026-01-26 15:47:21,1,monday,15,normal,1440,3,C,base
13528,2026-01-26 15:47:49,1,monday,15,normal,1440,4,B,base
13529,2026-01-26 15:48:19,1,monday,15,normal,1440,3,B,base
13530,2026-01-26 15:49:59,1,monday,15,normal,1440,2,B,base
13531,2026-01-26 15:50:00,1,monday,15,normal,1440,3,A,base
13532,2026-01-26 15:50:35,1,monday,15,normal,1440,2,B,base
13533,2026-01-26 15:50:50,1,monday,15,normal,1440,5,C,base
13534,2026-01-26 15:50:57,1,monday,15,normal,1440,4,A,base
13535,2026-01-26 15:51:11,1,monday,15,normal,1440,6,A,base
13536,2026-01-26 15:52:25,1,monday,15,normal,1440,3,B,base
13537,2026-01-26 15:52:43,1,monday,15,urgent,240,4,A,base
13538,2026-01-26 15:53:15,1,monday,15,normal,1440,9,C,base
13539,2026-01-26 15:53:17,1,monday,15,normal,1440,2,C,base
13540,2026-01-26 15:54:25,1,monday,15,urgent,240,3,C,base
13541,2026-01-26 15:54:38,1,monday,15,normal,1440,3,B,base
13542,2026-01-26 15:55:27,1,monday,15,normal,1440,10,A,base
13543,2026-01-26 15:55:55,1,monday,15,normal,1440,8,B,base
13544,2026-01-26 15:58:00,1,monday,15,urgent,240,3,A,base
13545,2026-01-26 15:58:02,1,monday,15,normal,1440,2,C,base
13546,2026-01-26 15:58:04,1,monday,15,normal,1440,7,C,base
13547,2026-01-26 15:58:06,1,monday,15,normal,1440,10,C,base
13548,2026-01-26 15:58:48,1,monday,15,normal,1440,3,C,base
13549,2026-01-26 15:59:03,1,monday,15,normal,1440,1,C,base
13550,2026-01-26 16:01:25,1,monday,16,normal,1440,2,B,base
13551,2026-01-26 16:01:53,1,monday,16,normal,1440,6,A,base
13552,2026-01-26 16:02:19,1,monday,16,normal,1440,1,A,base
13553,2026-01-26 16:02:27,1,monday,16,urgent,240,8,A,base
13554,2026-01-26 16:03:16,1,monday,16,urgent,240,4,B,base
13555,2026-01-26 16:05:29,1,monday,16,normal,1440,3,C,base
13556,2026-01-26 16:05:49,1,monday,16,normal,1440,4,B,base
13557,2026-01-26 16:05:55,1,monday,16,normal,1440,7,A,base
13558,2026-01-26 16:06:30,1,monday,16,normal,1440,2,A,base
13559,2026-01-26 16:06:37,1,monday,16,normal,1440,4,B,base
13560,2026-01-26 16:06:51,1,monday,16,normal,1440,8,B,base
13561,2026-01-26 16:07:08,1,monday,16,normal,1440,4,A,base
13562,2026-01-26 16:08:39,1,monday,16,normal,1440,1,B,base
13563,2026-01-26 16:09:18,1,monday,16,normal,1440,6,C,base
13564,2026-01-26 16:09:55,1,monday,16,normal,1440,4,B,base
13565,2026-01-26 16:10:11,1,monday,16,normal,1440,7,B,base
13566,2026-01-26 16:10:12,1,monday,16,normal,1440,10,A,base
13567,2026-01-26 16:10:43,1,monday,16,normal,1440,3,A,base
13568,2026-01-26 16:11:01,1,monday,16,normal,1440,2,A,base
13569,2026-01-26 16:11:29,1,monday,16,urgent,240,1,A,base
13570,2026-01-26 16:12:27,1,monday,16,urgent,240,9,B,base
13571,2026-01-26 16:13:05,1,monday,16,normal,1440,1,B,base
13572,2026-01-26 16:13:37,1,monday,16,normal,1440,6,A,base
13573,2026-01-26 16:14:15,1,monday,16,normal,1440,3,A,base
13574,2026-01-26 16:14:36,1,monday,16,normal,1440,3,A,base
13575,2026-01-26 16:17:52,1,monday,16,normal,1440,4,A,base
13576,2026-01-26 16:18:02,1,monday,16,normal,1440,3,A,base
13577,2026-01-26 16:18:16,1,monday,16,normal,1440,3,C,base
13578,2026-01-26 16:18:22,1,monday,16,normal,1440,2,B,base
13579,2026-01-26 16:18:46,1,monday,16,normal,1440,4,A,base
13580,2026-01-26 16:19:22,1,monday,16,normal,1440,3,B,base
13581,2026-01-26 16:20:17,1,monday,16,normal,1440,4,B,base
13582,2026-01-26 16:20:32,1,monday,16,normal,1440,3,B,base
13583,2026-01-26 16:22:33,1,monday,16,urgent,240,3,A,base
13584,2026-01-26 16:23:20,1,monday,16,normal,1440,3,B,base
13585,2026-01-26 16:25:08,1,monday,16,normal,1440,7,A,base
13586,2026-01-26 16:25:50,1,monday,16,urgent,240,5,A,base
13587,2026-01-26 16:27:21,1,monday,16,normal,1440,1,B,base
13588,2026-01-26 16:27:37,1,monday,16,normal,1440,4,C,base
13589,2026-01-26 16:27:53,1,monday,16,normal,1440,3,A,base
13590,2026-01-26 16:28:45,1,monday,16,normal,1440,4,A,base
13591,2026-01-26 16:28:48,1,monday,16,normal,1440,10,A,base
13592,2026-01-26 16:28:49,1,monday,16,urgent,240,4,A,base
13593,2026-01-26 16:29:46,1,monday,16,normal,1440,4,A,base
13594,2026-01-26 16:30:03,1,monday,16,urgent,240,3,B,base
13595,2026-01-26 16:31:16,1,monday,16,normal,1440,6,A,base
13596,2026-01-26 16:31:33,1,monday,16,normal,1440,5,B,base
13597,2026-01-26 16:31:33,1,monday,16,normal,1440,15,B,base
13598,2026-01-26 16:32:52,1,monday,16,normal,1440,3,A,base
13599,2026-01-26 16:33:47,1,monday,16,normal,1440,7,B,base
13600,2026-01-26 16:34:05,1,monday,16,normal,1440,3,A,base
13601,2026-01-26 16:34:44,1,monday,16,normal,1440,3,A,base
13602,2026-01-26 16:35:09,1,monday,16,normal,1440,3,A,base
13603,2026-01-26 16:35:16,1,monday,16,normal,1440,4,C,base
13604,2026-01-26 16:35:30,1,monday,16,normal,1440,5,A,base
13605,2026-01-26 16:36:03,1,monday,16,normal,1440,3,A,base
13606,2026-01-26 16:36:14,1,monday,16,normal,1440,9,A,base
13607,2026-01-26 16:36:34,1,monday,16,normal,1440,3,A,base
13608,2026-01-26 16:36:48,1,monday,16,normal,1440,7,A,base
13609,2026-01-26 16:37:42,1,monday,16,normal,1440,1,B,base
13610,2026-01-26 16:38:21,1,monday,16,normal,1440,2,B,base
13611,2026-01-26 16:38:44,1,monday,16,normal,1440,2,C,base
13612,2026-01-26 16:39:08,1,monday,16,urgent,240,4,A,base
13613,2026-01-26 16:39:11,1,monday,16,normal,1440,4,C,base
13614,2026-01-26 16:39:48,1,monday,16,normal,1440,7,C,base
13615,2026-01-26 16:40:20,1,monday,16,normal,1440,7,A,base
13616,2026-01-26 16:41:13,1,monday,16,normal,1440,4,A,base
13617,2026-01-26 16:42:53,1,monday,16,normal,1440,3,A,base
13618,2026-01-26 16:42:57,1,monday,16,normal,1440,15,A,base
13619,2026-01-26 16:43:13,1,monday,16,urgent,240,3,A,base
13620,2026-01-26 16:43:21,1,monday,16,normal,1440,2,C,base
13621,2026-01-26 16:43:30,1,monday,16,urgent,240,3,B,base
13622,2026-01-26 16:43:45,1,monday,16,urgent,240,2,C,base
13623,2026-01-26 16:43:46,1,monday,16,normal,1440,6,A,base
13624,2026-01-26 16:44:00,1,monday,16,normal,1440,5,A,base
13625,2026-01-26 16:44:42,1,monday,16,normal,1440,8,B,base
13626,2026-01-26 16:44:51,1,monday,16,urgent,240,3,A,base
13627,2026-01-26 16:45:00,1,monday,16,normal,1440,3,A,base
13628,2026-01-26 16:45:46,1,monday,16,urgent,240,1,A,base
13629,2026-01-26 16:46:41,1,monday,16,normal,1440,11,A,base
13630,2026-01-26 16:46:45,1,monday,16,normal,1440,2,A,base
13631,2026-01-26 16:46:57,1,monday,16,normal,1440,4,A,base
13632,2026-01-26 16:47:16,1,monday,16,urgent,240,7,A,base
13633,2026-01-26 16:48:53,1,monday,16,normal,1440,1,A,base
13634,2026-01-26 16:49:16,1,monday,16,normal,1440,2,A,base
13635,2026-01-26 16:50:25,1,monday,16,normal,1440,6,C,base
13636,2026-01-26 16:51:08,1,monday,16,normal,1440,6,B,base
13637,2026-01-26 16:51:25,1,monday,16,normal,1440,2,A,base
13638,2026-01-26 16:51:40,1,monday,16,normal,1440,2,A,base
13639,2026-01-26 16:51:46,1,monday,16,normal,1440,7,B,base
13640,2026-01-26 16:52:21,1,monday,16,normal,1440,1,B,base
13641,2026-01-26 16:52:21,1,monday,16,normal,1440,9,A,base
13642,2026-01-26 16:52:32,1,monday,16,normal,1440,2,C,base
13643,2026-01-26 16:52:49,1,monday,16,normal,1440,3,B,base
13644,2026-01-26 16:52:54,1,monday,16,normal,1440,7,A,base
13645,2026-01-26 16:52:59,1,monday,16,normal,1440,5,A,base
13646,2026-01-26 16:53:50,1,monday,16,normal,1440,4,A,base
13647,2026-01-26 16:54:27,1,monday,16,normal,1440,2,B,base
13648,2026-01-26 16:54:56,1,monday,16,normal,1440,3,A,base
13649,2026-01-26 16:55:04,1,monday,16,normal,1440,2,B,base
13650,2026-01-26 16:55:39,1,monday,16,normal,1440,4,B,base
13651,2026-01-26 16:55:47,1,monday,16,normal,1440,1,B,base
13652,2026-01-26 16:56:34,1,monday,16,normal,1440,1,A,base
13653,2026-01-26 16:56:44,1,monday,16,normal,1440,11,A,base
13654,2026-01-26 16:58:55,1,monday,16,normal,1440,2,A,base
13655,2026-01-26 16:58:55,1,monday,16,normal,1440,3,C,base
13656,2026-01-26 16:58:57,1,monday,16,normal,1440,2,B,base
13657,2026-01-26 16:59:40,1,monday,16,normal,1440,3,B,base
13658,2026-01-26 17:00:05,1,monday,17,normal,1440,2,C,base
13659,2026-01-26 17:00:16,1,monday,17,normal,1440,6,B,base
13660,2026-01-26 17:00:25,1,monday,17,urgent,240,2,B,base
13661,2026-01-26 17:01:22,1,monday,17,urgent,240,2,B,base
13662,2026-01-26 17:02:35,1,monday,17,normal,1440,1,A,base
13663,2026-01-26 17:02:45,1,monday,17,urgent,240,4,A,base
13664,2026-01-26 17:03:01,1,monday,17,normal,1440,3,A,base
13665,2026-01-26 17:03:54,1,monday,17,normal,1440,3,C,base
13666,2026-01-26 17:04:08,1,monday,17,normal,1440,1,B,base
13667,2026-01-26 17:05:02,1,monday,17,normal,1440,8,B,base
13668,2026-01-26 17:05:50,1,monday,17,normal,1440,6,B,base
13669,2026-01-26 17:06:41,1,monday,17,normal,1440,7,B,base
13670,2026-01-26 17:06:49,1,monday,17,normal,1440,4,A,base
13671,2026-01-26 17:07:05,1,monday,17,normal,1440,1,A,base
13672,2026-01-26 17:08:50,1,monday,17,normal,1440,7,A,base
13673,2026-01-26 17:10:13,1,monday,17,normal,1440,3,B,base
13674,2026-01-26 17:11:08,1,monday,17,normal,1440,2,A,base
13675,2026-01-26 17:11:31,1,monday,17,normal,1440,4,B,base
13676,2026-01-26 17:15:16,1,monday,17,normal,1440,1,B,base
13677,2026-01-26 17:15:20,1,monday,17,normal,1440,4,B,base
13678,2026-01-26 17:16:59,1,monday,17,normal,1440,3,A,base
13679,2026-01-26 17:16:59,1,monday,17,normal,1440,4,B,base
13680,2026-01-26 17:19:03,1,monday,17,urgent,240,5,A,base
13681,2026-01-26 17:20:02,1,monday,17,normal,1440,4,A,base
13682,2026-01-26 17:20:23,1,monday,17,normal,1440,5,B,base
13683,2026-01-26 17:24:28,1,monday,17,normal,1440,3,C,base
13684,2026-01-26 17:24:35,1,monday,17,normal,1440,1,B,base
13685,2026-01-26 17:24:53,1,monday,17,normal,1440,2,A,base
13686,2026-01-26 17:25:28,1,monday,17,normal,1440,5,C,base
13687,2026-01-26 17:27:04,1,monday,17,normal,1440,3,A,base
13688,2026-01-26 17:27:52,1,monday,17,normal,1440,3,A,base
13689,2026-01-26 17:27:53,1,monday,17,normal,1440,4,A,base
13690,2026-01-26 17:28:12,1,monday,17,normal,1440,5,B,base
13691,2026-01-26 17:28:35,1,monday,17,normal,1440,4,B,base
13692,2026-01-26 17:28:39,1,monday,17,urgent,240,5,C,base
13693,2026-01-26 17:29:14,1,monday,17,normal,1440,2,A,base
13694,2026-01-26 17:30:21,1,monday,17,normal,1440,13,A,base
13695,2026-01-26 17:31:52,1,monday,17,normal,1440,9,B,base
13696,2026-01-26 17:32:44,1,monday,17,urgent,240,7,B,base
13697,2026-01-26 17:33:21,1,monday,17,normal,1440,5,A,base
13698,2026-01-26 17:34:05,1,monday,17,normal,1440,3,B,base
13699,2026-01-26 17:34:38,1,monday,17,normal,1440,7,A,base
13700,2026-01-26 17:35:14,1,monday,17,normal,1440,5,C,base
13701,2026-01-26 17:36:23,1,monday,17,normal,1440,1,B,base
13702,2026-01-26 17:36:35,1,monday,17,normal,1440,1,A,base
13703,2026-01-26 17:37:26,1,monday,17,normal,1440,2,A,base
13704,2026-01-26 17:38:19,1,monday,17,normal,1440,2,A,base
13705,2026-01-26 17:38:46,1,monday,17,normal,1440,3,A,base
13706,2026-01-26 17:39:25,1,monday,17,normal,1440,3,B,base
13707,2026-01-26 17:40:02,1,monday,17,normal,1440,2,B,base
13708,2026-01-26 17:40:16,1,monday,17,urgent,240,5,A,base
13709,2026-01-26 17:43:25,1,monday,17,normal,1440,17,A,base
13710,2026-01-26 17:44:31,1,monday,17,normal,1440,2,A,base
13711,2026-01-26 17:45:48,1,monday,17,urgent,240,2,B,base
13712,2026-01-26 17:45:53,1,monday,17,normal,1440,2,A,base
13713,2026-01-26 17:46:05,1,monday,17,normal,1440,3,B,base
13714,2026-01-26 17:47:33,1,monday,17,normal,1440,2,B,base
13715,2026-01-26 17:47:36,1,monday,17,normal,1440,5,B,base
13716,2026-01-26 17:48:10,1,monday,17,normal,1440,6,B,base
13717,2026-01-26 17:48:12,1,monday,17,normal,1440,3,B,base
13718,2026-01-26 17:49:25,1,monday,17,normal,1440,3,B,base
13719,2026-01-26 17:50:03,1,monday,17,normal,1440,3,B,base
13720,2026-01-26 17:50:24,1,monday,17,normal,1440,3,A,base
13721,2026-01-26 17:51:34,1,monday,17,urgent,240,4,A,base
13722,2026-01-26 17:52:56,1,monday,17,normal,1440,2,B,base
13723,2026-01-26 17:53:22,1,monday,17,normal,1440,4,A,base
13724,2026-01-26 17:53:22,1,monday,17,normal,1440,6,C,base
13725,2026-01-26 17:55:46,1,monday,17,normal,1440,4,B,base
13726,2026-01-26 17:56:48,1,monday,17,normal,1440,7,B,base
13727,2026-01-26 17:58:26,1,monday,17,urgent,240,3,A,base
13728,2026-01-26 17:59:53,1,monday,17,normal,1440,2,B,base
13729,2026-01-26 18:00:01,1,monday,18,normal,1440,6,A,base
13730,2026-01-26 18:07:41,1,monday,18,normal,1440,2,A,base
13731,2026-01-26 18:07:45,1,monday,18,normal,1440,6,A,base
13732,2026-01-26 18:09:06,1,monday,18,urgent,240,4,B,base
13733,2026-01-26 18:09:34,1,monday,18,normal,1440,3,A,base
13734,2026-01-26 18:10:00,1,monday,18,normal,1440,9,C,base
13735,2026-01-26 18:12:16,1,monday,18,normal,1440,4,B,base
13736,2026-01-26 18:14:39,1,monday,18,normal,1440,5,A,base
13737,2026-01-26 18:14:40,1,monday,18,urgent,240,4,A,base
13738,2026-01-26 18:14:49,1,monday,18,urgent,240,1,A,base
13739,2026-01-26 18:17:29,1,monday,18,urgent,240,3,A,base
13740,2026-01-26 18:18:19,1,monday,18,normal,1440,1,B,base
13741,2026-01-26 18:18:45,1,monday,18,normal,1440,2,B,base
13742,2026-01-26 18:24:59,1,monday,18,normal,1440,5,A,base
13743,2026-01-26 18:25:52,1,monday,18,normal,1440,3,B,base
13744,2026-01-26 18:26:24,1,monday,18,normal,1440,5,A,base
13745,2026-01-26 18:28:11,1,monday,18,normal,1440,6,A,base
13746,2026-01-26 18:30:33,1,monday,18,normal,1440,7,C,base
13747,2026-01-26 18:32:16,1,monday,18,normal,1440,2,B,base
13748,2026-01-26 18:33:33,1,monday,18,urgent,240,5,B,base
13749,2026-01-26 18:34:05,1,monday,18,normal,1440,7,A,base
13750,2026-01-26 18:34:27,1,monday,18,urgent,240,4,B,base
13751,2026-01-26 18:34:46,1,monday,18,normal,1440,3,B,base
13752,2026-01-26 18:36:02,1,monday,18,normal,1440,6,B,base
13753,2026-01-26 18:36:12,1,monday,18,normal,1440,2,A,base
13754,2026-01-26 18:36:34,1,monday,18,normal,1440,2,A,base
13755,2026-01-26 18:37:05,1,monday,18,normal,1440,1,B,base
13756,2026-01-26 18:39:29,1,monday,18,normal,1440,5,B,base
13757,2026-01-26 18:41:15,1,monday,18,normal,1440,1,C,base
13758,2026-01-26 18:41:41,1,monday,18,normal,1440,3,A,base
13759,2026-01-26 18:42:06,1,monday,18,normal,1440,1,C,base
13760,2026-01-26 18:42:51,1,monday,18,normal,1440,6,C,base
13761,2026-01-26 18:46:25,1,monday,18,normal,1440,7,C,base
13762,2026-01-26 18:46:55,1,monday,18,normal,1440,3,A,base
13763,2026-01-26 18:51:58,1,monday,18,normal,1440,2,C,base
13764,2026-01-26 18:56:56,1,monday,18,normal,1440,2,A,base
13765,2026-01-26 18:59:45,1,monday,18,normal,1440,3,A,base
13766,2026-01-26 19:02:00,1,monday,19,normal,1440,4,B,base
13767,2026-01-26 19:03:42,1,monday,19,normal,1440,2,C,base
13768,2026-01-26 19:04:39,1,monday,19,normal,1440,13,B,base
13769,2026-01-26 19:06:18,1,monday,19,normal,1440,2,A,base
13770,2026-01-26 19:10:13,1,monday,19,normal,1440,3,A,base
13771,2026-01-26 19:12:38,1,monday,19,normal,1440,7,B,base
13772,2026-01-26 19:19:25,1,monday,19,normal,1440,10,B,base
13773,2026-01-26 19:21:58,1,monday,19,normal,1440,19,A,base
13774,2026-01-26 19:23:05,1,monday,19,normal,1440,12,A,base
13775,2026-01-26 19:23:20,1,monday,19,normal,1440,6,A,base
13776,2026-01-26 19:24:53,1,monday,19,normal,1440,3,B,base
13777,2026-01-26 19:27:49,1,monday,19,normal,1440,3,A,base
13778,2026-01-26 19:36:38,1,monday,19,normal,1440,2,A,base
13779,2026-01-26 19:36:53,1,monday,19,normal,1440,4,A,base
13780,2026-01-26 19:38:24,1,monday,19,normal,1440,4,A,base
13781,2026-01-26 19:50:53,1,monday,19,normal,1440,4,B,base
13782,2026-01-26 19:52:06,1,monday,19,normal,1440,1,A,base
